"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FPI","Farmland Partners Inc.","6.62","212349455.34","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fpi",
"FRT","Federal Realty Investment Trust","137.23","10238347702.76","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/frt",
"FGP","Ferrellgas Partners, L.P.","1.29","125326937.85","n/a","1994","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fgp",
"FR","First Industrial Realty Trust, Inc.","35.5","4494092396","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fr",
"FND","Floor & Decor Holdings, Inc.","41.45","4061174753.1","n/a","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fnd",
"FL","Foot Locker, Inc.","61.2","6908880362.4","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/fl",
"FBM","Foundation Building Materials, Inc.","9.98","428215113.48","n/a","2017","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","29.33","2004672885.04","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/fcpt",
"FEDU","Four Seasons Education (Cayman) Inc.","1.88","93874382.16","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fedu",
"FC","Franklin Covey Company","26.34","366896971.8","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/fc",
"FCN","FTI Consulting, Inc.","77.87","2948447564.92","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/fcn",
"GME","Gamestop Corporation","10.37","1057403493.5","n/a","2002","Consumer Services","Electronics Distribution","https://www.nasdaq.com/symbol/gme",
"GPS","Gap, Inc. (The)","26.1","9881413150.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","154.98","13903525000.26","n/a","1993","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","17.79","1438521566.34","n/a","2012","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glog",
"GLOP","GasLog Partners LP","22.99","1066196309.75","n/a","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/glop",
"GATX","GATX Corporation","77.33","2818808878.38","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","26.15","0","n/a","2016","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/gmta",
"GCO","Genesco Inc.","45.56","919972304.64","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/gco",
"G","Genpact Limited","35.41","6708664686.03","n/a","2007","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/g",
"GEO","Geo Group Inc (The)","19.43","2345731924.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/geo",
"GMRE","Global Medical REIT Inc.","9.82","258312546.8","n/a","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gmre",
"GNL","Global Net Lease, Inc.","18.93","1587100721.79","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gnl",
"GMS","GMS Inc.","15.2","616693928.8","n/a","2016","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/gms",
"GPX","GP Strategies Corporation","12.07","199941529.48","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/gpx",
"GHC","Graham Holdings Company","685.1","2980851602.3","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ghc",
"GPMT","Granite Point Mortgage Trust Inc.","18.67","954866340.07","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gpmt",
"GTN","Gray Television, Inc.","22.01","2070632128.8","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/gtn",
